lat,long,radio,cluster,range,sample
19.251385,72.864472,UMTS,3,2759,678
18.607973,79.377975,UMTS,1,1000,1
28.587112426758,77.311477661133,UMTS,0,1000,1
26.14128112793,74.34928894043,GSM,0,1000,1
15.881423950195,78.584518432617,GSM,1,1000,1
21.989822387695,86.079940795898,GSM,2,1000,1
26.43928527832,72.49397277832,GSM,3,1000,1
17.61589050293,74.022445678711,UMTS,3,1000,1
15.44106,75.273506,GSM,1,8543,3
17.481307983398,78.422470092773,UMTS,1,1000,1
15.479049682617,78.474655151367,UMTS,1,1000,1
12.931594848633,77.704238891602,UMTS,1,1000,4
28.718948364258,77.726211547852,UMTS,0,1000,1
24.458084,72.767715,GSM,3,1000,3
22.499771,72.598801,GSM,3,1000,3
20.979080200195,72.903213500977,UMTS,3,1000,1
28.643417358398,77.079391479492,UMTS,0,1000,1
21.606674,73.013077,UMTS,3,1000,2
31.547927856445,75.486373901367,GSM,0,1000,1
9.9639129638672,76.321334838867,GSM,1,1000,1
28.562393,77.379684,GSM,0,1000,3
22.603226,77.752304,GSM,0,1000,3
18.550369,78.24464,LTE,1,1000,8
9.585228,77.982674,UMTS,1,1000,4
28.683242797852,77.145309448242,UMTS,0,1000,1
12.982406616211,77.564163208008,UMTS,1,1000,1
22.289199829102,73.165512084961,GSM,3,1000,1
26.428298950195,73.392105102539,GSM,3,1000,2
18.449478149414,73.824691772461,GSM,3,1000,1
12.090111,75.19558,GSM,1,1000,4
22.590637,88.410416,LTE,2,1000,2
14.64334,77.616473,GSM,1,3649,11
18.415146,73.744125,GSM,3,1988,3
28.673629760742,77.444686889648,UMTS,0,1000,1
26.981735229492,75.685501098633,GSM,0,1000,1
17.59391784668,76.995620727539,UMTS,1,1000,1
28.604965209961,77.22770690918,GSM,0,1000,1
12.856063842773,77.598495483398,GSM,1,1000,1
17.96745300293,79.501876831055,UMTS,1,1000,1
11.124909,77.169544,GSM,1,1891,17
30.026321411133,76.579513549805,UMTS,0,1000,2
27.554913,80.700676,GSM,0,9051,16
17.403030395508,78.459548950195,UMTS,1,1000,1
22.561122,88.33562,GSM,2,1321,254
22.938766479492,70.89958190918,GSM,3,1000,1
12.969135,77.565457,LTE,1,1000,12
18.651695,73.849411,GSM,3,1000,4
9.98291,76.316299,GSM,1,1000,6
17.724380493164,78.253555297852,GSM,1,1000,3
31.602945,74.582233,GSM,0,1000,16
29.608840942383,76.981887817383,UMTS,0,1000,1
20.734634399414,73.295974731445,GSM,3,1000,1
28.639297485352,77.20573425293,GSM,0,1000,1
28.500595092773,77.312850952148,LTE,0,1000,1
22.550812,72.970505,UMTS,3,1000,2
12.653145,77.199959,GSM,1,1000,1
22.339659,73.244849,UMTS,3,1599,35
22.484636,88.340378,GSM,2,1251,16
13.053818,80.261032,GSM,1,1000,5
17.441482543945,78.377151489258,GSM,1,1000,31
30.339431762695,78.059921264648,UMTS,0,1000,4
10.009231567383,76.366653442383,LTE,1,1000,1
15.498276,73.927689,GSM,3,1000,3
10.519409,76.234131,GSM,1,1002,2
8.3956146240234,77.091751098633,UMTS,1,1000,1
31.3694,76.038437,GSM,0,1000,2
12.965927,77.61897,GSM,1,1000,11
28.670883178711,77.384262084961,LTE,0,1000,1
28.52668762207,77.16178894043,UMTS,0,1000,2
23.245010375977,69.699325561523,UMTS,3,1000,1
19.033126831055,73.024063110352,UMTS,3,1000,1
19.800796508789,85.83137512207,GSM,2,1000,1
10.568166,76.165706,GSM,1,12516,3
17.405776977539,78.489761352539,LTE,1,1000,3
12.906875610352,80.09651184082,LTE,1,1000,3
10.796127319336,78.686141967773,GSM,1,1000,1
17.453468,78.722899,LTE,1,1000,6
23.459243774414,77.078018188477,GSM,0,1000,1
19.255599975586,73.14079284668,GSM,3,1000,1
21.716537475586,87.109909057617,GSM,2,1000,1
26.906204,75.844803,GSM,0,1000,2
30.10871887207,76.319961547852,UMTS,0,1000,1
28.455276489258,77.046432495117,GSM,0,1000,1
22.323532104492,77.220840454102,GSM,0,1000,1
21.180954,72.687607,LTE,3,1000,3
23.069571,72.587769,GSM,3,1000,1
10.5439,78.50029,GSM,1,1000,3
11.92497253418,75.571517944336,UMTS,1,1000,1
13.365555,74.836807,GSM,1,1000,7
21.14387512207,79.083023071289,UMTS,1,1000,1
21.602554321289,71.212692260742,UMTS,3,1000,1
22.65184,88.382675,GSM,2,1000,30
16.563263,81.633568,GSM,1,1000,4
17.354279,73.852844,GSM,3,1000,2
30.703353881836,76.762161254883,LTE,0,1000,1
10.846252,78.671723,GSM,1,1400,2
19.98893737793,73.79997253418,UMTS,3,1000,1
11.132583618164,77.325210571289,UMTS,1,1000,1
11.449029,75.89895,GSM,1,1000,7
18.456473,73.826081,LTE,3,1000,61
22.986831665039,88.492813110352,GSM,2,1000,1
8.3983612060547,77.257919311523,GSM,1,1000,1
13.137588500977,80.28190612793,UMTS,1,1000,1
28.601456,77.069626,GSM,0,1000,9
23.140640258789,72.543411254883,UMTS,3,1000,1
16.742179,81.085731,LTE,1,1023,38
9.979846,76.318245,LTE,1,1000,1
10.93620300293,76.26091003418,UMTS,1,1000,1
16.095657348633,80.088272094727,GSM,1,1000,1
19.063339233398,72.846908569336,UMTS,3,1000,1
13.086776733398,77.594375610352,LTE,1,1000,2
12.850570678711,77.663040161133,GSM,1,1000,1
26.902084350586,75.739059448242,GSM,0,1000,1
14.947189,78.89122,GSM,1,1000,45
10.628586,76.601143,GSM,1,1000,4
25.777359008789,78.39225769043,GSM,0,1000,1
23.154308,79.942507,GSM,0,1000,21
13.198469,77.701861,LTE,1,1128,16
28.640670776367,77.231826782227,GSM,0,1000,7
17.490835,78.359728,GSM,1,1000,16
13.755569458008,77.636947631836,UMTS,1,1000,1
14.053573608398,75.405349731445,GSM,1,1000,1
18.568954,73.909149,UMTS,3,1000,4
22.55973815918,88.376083374023,UMTS,2,1000,1
25.638656616211,85.054092407227,UMTS,2,1000,1
19.079819,72.851486,UMTS,3,1000,3
24.556503295898,73.709335327148,UMTS,3,1000,1
23.530654907227,69.667739868164,GSM,3,1000,1
12.978973,77.618114,GSM,1,1000,14
32.194747924805,75.453414916992,UMTS,0,1000,2
9.9556732177734,78.125839233398,GSM,1,1000,2
10.027085,77.985763,GSM,1,2628,2
19.193801879883,73.09684753418,LTE,3,1000,2
24.529037475586,73.68049621582,UMTS,3,1000,1
31.683071,76.114365,GSM,0,1000,1
17.444229125977,78.504867553711,LTE,1,1000,1
30.810470581055,75.409469604492,GSM,0,1000,1
13.235092163086,80.217361450195,GSM,1,1000,1
16.83723449707,75.72395324707,UMTS,3,1000,1
28.405838012695,77.871780395508,GSM,0,1000,1
14.677047729492,77.602615356445,UMTS,1,1000,1
14.454574584961,75.914840698242,GSM,1,1000,1
26.20719909668,78.175277709961,UMTS,0,1000,1
30.660781860352,76.227951049805,GSM,0,1000,1
30.914840698242,75.836563110352,GSM,0,1000,1
19.490432739258,72.826309204102,GSM,3,1000,1
18.511276245117,73.94416809082,UMTS,3,1000,1
12.835464,77.685287,UMTS,1,1000,5
22.30842590332,73.165512084961,GSM,3,1000,1
13.034134,77.547684,GSM,1,1000,3
22.580337524414,88.370590209961,UMTS,2,1000,1
13.126602172852,78.154678344727,GSM,1,1000,1
13.071670532227,77.55729675293,GSM,1,1000,1
9.959106,76.25473,LTE,1,1000,2
12.78190612793,77.771530151367,UMTS,1,1000,4
13.065523,79.672884,GSM,1,1500,21
16.686172485352,74.402847290039,GSM,3,1000,1
26.870498657227,82.608261108398,GSM,2,1000,1
19.156723022461,72.852401733398,LTE,3,1000,2
11.430587768555,77.67951965332,UMTS,1,1000,1
13.044204711914,80.264053344727,UMTS,1,1000,1
14.62161,75.624498,GSM,1,1000,19
16.757562,77.999206,LTE,1,1000,2
12.901382446289,77.608108520508,LTE,1,1000,1
26.881485,80.947266,UMTS,0,1000,2
18.685684204102,75.377883911133,GSM,3,1000,1
28.565865,77.247879,LTE,0,1000,2
26.46125793457,80.244827270508,UMTS,0,1000,1
13.064804077148,80.231094360352,UMTS,1,1000,1
12.931075,77.537712,UMTS,1,1000,23
23.066482543945,72.532424926758,UMTS,3,1000,3
22.17659,78.776781,GSM,0,2107,2
19.190386,73.049934,LTE,3,1000,1
24.636154174805,74.674758911133,GSM,3,1000,1
23.812192,69.618311,UMTS,3,6640,2
28.576126,77.24452,GSM,0,1000,37
17.50602722168,78.50212097168,GSM,1,1000,1
17.426376342773,78.341445922852,GSM,1,1000,4
22.677841186523,72.848281860352,UMTS,3,1000,1
29.70085144043,77.680892944336,UMTS,0,1000,1
19.204788208008,72.827682495117,UMTS,3,1000,1
17.448348999023,78.462295532227,GSM,1,1000,7
30.320205688477,78.048934936523,UMTS,0,1000,1
12.305374145508,75.869522094727,GSM,1,1000,1
10.92659,79.786835,GSM,1,1000,2
19.185562133789,72.848281860352,GSM,3,1000,1
27.362154,75.584476,GSM,0,2154,6
13.158187866211,78.36067199707,UMTS,1,1000,1
13.044517,80.06786,GSM,1,1000,22
9.0259552001953,76.539688110352,GSM,1,1000,1
22.542883,88.350942,GSM,2,3271,208
20.25260925293,85.832748413086,GSM,2,1000,1
18.392631,73.854928,LTE,3,1718,12
18.567581176758,75.869522094727,GSM,3,1000,1
27.147903442383,78.077774047852,GSM,0,1000,1
18.563461303711,73.232803344727,GSM,3,1000,1
28.570633,77.182663,UMTS,0,1000,5
22.839203,88.650055,GSM,2,1000,2
28.392281,77.047775,LTE,0,1000,1
12.15705871582,78.15055847168,UMTS,1,1000,3
19.225387573242,72.857894897461,GSM,3,1000,1
21.240005493164,81.630477905273,GSM,2,1000,1
23.832778930664,71.631546020508,GSM,3,1000,1
20.966720581055,75.555038452148,UMTS,3,1000,1
8.526077,76.940231,UMTS,1,1000,9
17.389297485352,78.513107299805,UMTS,1,1000,1
28.36051940918,77.310104370117,GSM,0,1000,1
12.242202758789,79.313735961914,GSM,1,1000,1
10.033528,76.32799,GSM,1,2630,13
9.0932464599609,76.53694152832,GSM,1,1000,1
13.040084838867,80.243453979492,GSM,1,1000,18
19.065534,72.831234,UMTS,3,1000,2
9.911041,77.406921,GSM,1,1000,2
12.931423,77.624416,LTE,1,1000,8
28.127059936523,74.614334106445,GSM,0,1000,1
19.21989440918,74.044418334961,GSM,3,1000,1
21.208229,72.840042,GSM,3,1000,36
17.098159790039,81.685409545898,GSM,1,1000,1
15.26152,73.965042,GSM,3,1000,5
28.387985229492,79.412612915039,GSM,0,1000,1
9.885178,76.406021,GSM,1,1080,3
28.65852355957,77.289505004883,UMTS,0,1000,1
19.048233032227,73.017196655273,GSM,3,1000,1
11.551533,75.834514,UMTS,1,1000,14
13.064804,80.263661,GSM,1,1000,7
22.849502563477,73.111953735352,GSM,3,1000,1
12.948045,77.592064,GSM,1,1000,2
24.042206,78.963547,GSM,0,1000,2
16.493911743164,80.663681030273,GSM,1,1000,1
17.510147094727,78.478775024414,GSM,1,1000,1
8.1291961669922,77.560043334961,GSM,1,1000,1
23.380966,72.405624,GSM,3,1000,3
13.289566,76.73378,GSM,1,2037,3
22.796974,73.757057,GSM,3,1000,4
26.880111694336,81.037216186523,UMTS,0,1000,4
13.428726196289,78.212356567383,GSM,1,1000,1
11.900253295898,75.435562133789,GSM,1,1000,1
18.964462280273,75.207595825195,UMTS,3,1000,1
13.185653686523,79.81086730957,UMTS,1,1000,2
12.824478149414,80.231094360352,UMTS,1,1000,1
19.052352905273,72.838668823242,LTE,3,1000,8
23.257369995117,77.417221069336,LTE,0,1000,1
26.933670043945,75.835189819336,GSM,0,1000,1
13.077164,77.797623,GSM,1,1000,3
28.376998901367,76.958541870117,LTE,0,1000,1
13.019485473633,80.266799926758,GSM,1,1000,2
14.498674,75.796434,GSM,1,7822,9
30.734939575195,76.786880493164,LTE,0,1000,1
12.482528686523,75.957412719727,UMTS,1,1000,1
23.022537,72.54158,UMTS,3,1000,3
27.498092651367,77.676773071289,UMTS,0,1000,1
26.841659545898,75.820083618164,GSM,0,1000,1
15.698969,80.015657,GSM,1,3992,57
17.369843,78.512421,GSM,1,1000,6
28.649172,77.198406,GSM,0,1000,4
9.491043,76.339189,GSM,1,11111,3
16.607894897461,81.494522094727,GSM,1,1000,1
18.611526489258,73.767013549805,UMTS,3,1000,1
13.173294067383,79.099502563477,UMTS,1,1000,1
28.436417,77.205193,LTE,0,1000,1
27.251587,80.843582,GSM,0,1000,4
22.280960083008,73.15315246582,GSM,3,1000,2
16.278305053711,80.464553833008,GSM,1,1000,1
19.814529418945,74.214706420898,GSM,3,1000,1
17.455215454102,78.650436401367,UMTS,1,1000,1
25.667152,78.443069,GSM,0,1000,4
18.618851,73.880997,UMTS,3,1000,3
13.434219360352,79.501876831055,UMTS,1,1000,1
21.256484985352,72.885360717773,UMTS,3,1000,1
13.734589,76.054558,GSM,1,2895,25
13.04557800293,80.240707397461,UMTS,1,1000,1
13.109861,80.163868,GSM,1,1000,21
12.415805,79.825376,GSM,1,1334,46
19.719772338867,77.146682739258,GSM,1,1000,1
29.408340454102,77.700119018555,GSM,0,1000,1
30.304419,78.051308,LTE,0,1000,1
17.415194,78.42404,LTE,1,1000,7
12.605863,77.053343,UMTS,1,1000,7
15.355453491211,75.08674621582,GSM,3,1000,1
13.030471801758,80.180282592773,UMTS,1,1000,3
22.749252319336,75.89973449707,UMTS,3,1000,2
9.9817657470703,76.287002563477,GSM,1,1000,1
17.51838684082,78.397750854492,LTE,1,1000,1
30.265274047852,78.094253540039,UMTS,0,1000,3
28.205337524414,76.777267456055,GSM,0,1000,1
11.072159,75.912553,GSM,1,4733,3
9.9803924560547,76.51496887207,GSM,1,1000,1
10.808486938477,78.680648803711,UMTS,1,1000,1
28.426209,77.109375,LTE,0,1000,6
30.479507446289,76.605606079102,LTE,0,1000,3
17.449722290039,78.39225769043,LTE,1,1000,3
13.170547485352,77.279891967773,GSM,1,1000,1
26.852741,75.820236,GSM,0,1000,72
10.651931762695,76.200485229492,GSM,1,1000,1
18.644485,73.758636,UMTS,3,1000,10
17.598037719727,80.708999633789,GSM,1,1000,1
30.813217163086,75.770645141602,LTE,0,1000,1
9.9927520751953,76.281509399414,LTE,1,1000,1
28.602219,77.267303,UMTS,0,1000,6
13.020858764648,77.599868774414,LTE,1,1000,1
11.653404,76.097832,GSM,1,1138,4
26.829299926758,81.013870239258,UMTS,0,1000,2
11.158676147461,76.947555541992,GSM,1,1000,1
22.614326,88.271713,GSM,2,1000,8
28.683242797852,77.263412475586,GSM,0,1000,1
23.034896850586,72.596969604492,GSM,3,1000,3
25.138778686523,75.853042602539,GSM,0,1000,1
28.732681274414,77.197494506836,GSM,0,1000,1
19.228134155273,72.971878051758,LTE,3,1000,4
25.453125,78.595505,UMTS,0,1000,10
22.620162963867,88.384323120117,GSM,2,1000,1
13.02360534668,80.243453979492,GSM,1,1000,1
23.245010375977,72.684860229492,UMTS,3,1000,1
12.949447631836,77.57926940918,GSM,1,1000,1
15.144196,77.390213,GSM,1,1000,6
13.019485473633,77.647933959961,UMTS,1,1000,2
19.801483,72.746658,GSM,3,1000,2
22.271347045898,73.190231323242,UMTS,3,1000,1
16.691665649414,78.91960144043,UMTS,1,1000,1
26.252517700195,82.84309387207,GSM,2,1000,1
22.500687,88.356422,GSM,2,1000,41
9.4530487060547,76.797866821289,GSM,1,1000,1
23.166732788086,79.933090209961,GSM,0,1000,1
18.508186,73.78109,GSM,3,1000,4
12.982407,77.636871,LTE,1,1000,18
9.7565460205078,77.978897094727,UMTS,1,1000,1
26.772995,75.853729,GSM,0,1000,2
19.986190795898,73.761520385742,GSM,3,1000,3
17.346268,78.558426,GSM,1,1000,3
27.579116821289,77.697372436523,UMTS,0,1000,1
21.338882446289,74.894485473633,GSM,3,1000,1
10.391693,76.130447,GSM,1,1119,4
12.98347,77.75209,LTE,1,1000,1
9.3212127685547,76.384506225586,GSM,1,1000,1
20.017776489258,73.717575073242,UMTS,3,1000,1
20.835107,72.905787,GSM,3,1931,39
13.070755,80.203629,LTE,1,1000,3
12.986526,80.121231,GSM,1,1000,3
27.330551147461,82.389907836914,GSM,2,1000,1
15.737915,76.746368,GSM,1,1000,2
30.697860717773,76.693496704102,UMTS,0,1000,1
26.524429321289,77.98713684082,GSM,0,1000,1
23.088455,72.669067,GSM,3,1000,2
16.003646850586,79.948196411133,GSM,1,1000,2
12.718734741211,77.274398803711,UMTS,1,1000,1
14.453201293945,75.912094116211,GSM,1,1000,1
19.195175,72.838246,GSM,3,1000,26
19.061965942383,72.893600463867,LTE,3,1000,1
17.433242797852,78.537826538086,UMTS,1,1000,1
17.352905,78.453369,GSM,1,1000,2
21.117782592773,79.043197631836,UMTS,1,1000,1
30.334391,78.025401,LTE,0,1000,6
18.509902954102,73.923568725586,UMTS,3,1000,52
26.262130737305,82.999649047852,GSM,2,1000,1
13.007125854492,78.290634155273,GSM,1,1000,1
18.42887878418,73.765640258789,GSM,3,1000,1
28.107833862305,76.609725952148,GSM,0,1000,1
30.892868041992,75.793991088867,UMTS,0,1000,1
15.338973999023,75.137557983398,LTE,1,1000,2
28.225936889648,77.568283081055,UMTS,0,1000,1
29.175568,77.018967,GSM,0,1000,2
27.951278686523,76.355667114258,GSM,0,1000,1
18.144951,74.575195,GSM,3,1000,4
27.930679321289,73.287734985352,GSM,0,1000,1
9.549102,76.601421,LTE,1,1000,17
12.946701049805,77.661666870117,LTE,1,1000,1
12.389568,78.600267,LTE,1,15257,4
27.881240844727,77.382888793945,GSM,0,1000,1
27.848282,77.146408,GSM,0,1000,5
14.450454711914,75.917587280273,GSM,1,1000,1
21.180953979492,72.787857055664,GSM,3,1000,1
8.3036041259766,77.21809387207,UMTS,1,1000,1
28.248253,79.458618,GSM,0,1000,4
18.500289916992,73.804092407227,UMTS,3,1000,1
19.171829223633,73.113327026367,GSM,3,1000,1
17.504654,75.865402,GSM,3,1353,2
12.526599,78.238948,GSM,1,2315,11
28.572006225586,77.343063354492,UMTS,0,1000,12
28.629684448242,76.416091918945,UMTS,0,1000,1
12.330093383789,76.657791137695,UMTS,1,1000,5
30.894241333008,75.847549438477,GSM,0,1000,1
28.642948,76.958168,LTE,0,1000,1
28.648910522461,77.207107543945,GSM,0,1000,5
30.81665,76.341248,GSM,0,1000,2
20.631898,73.093292,LTE,3,1000,4
12.832717895508,77.680892944336,LTE,1,1000,1
8.4917449951172,76.975021362305,UMTS,1,1000,2
19.991683959961,76.523208618164,UMTS,3,1000,2
22.672348022461,77.955551147461,GSM,0,1000,1
19.167709350586,77.319717407227,GSM,1,1000,1
19.141616821289,74.759902954102,UMTS,3,1000,1
11.406693,76.700912,GSM,1,1000,5
23.299942016602,72.337417602539,UMTS,3,1000,1
28.753280639648,77.244186401367,GSM,0,1000,1
28.490982055664,77.395248413086,UMTS,0,1000,1
17.070694,81.88797,UMTS,1,1000,2
13.024978637695,80.114364624023,GSM,1,1000,2
19.295425415039,72.862014770508,UMTS,3,1000,1
26.297836303711,81.950454711914,GSM,2,1000,1
30.776138,76.600456,GSM,0,1177,4
30.703125,76.794434,GSM,0,1000,6
19.027633666992,73.114700317383,UMTS,3,1000,1
13.063430786133,80.23796081543,UMTS,1,1000,1
15.465316772461,73.923568725586,UMTS,3,1000,1
27.073745727539,78.598251342773,GSM,0,1000,1
31.18633,76.002414,GSM,0,1000,13
13.71711730957,79.595260620117,UMTS,1,1000,1
12.951508,80.147324,LTE,1,1000,4
9.2525482177734,76.506729125977,GSM,1,1000,1
26.918563842773,75.825576782227,UMTS,0,1000,1
28.59260559082,77.071151733398,UMTS,0,1000,2
10.511731,76.208808,GSM,1,18478,33
28.712169,77.226914,GSM,0,1000,142
12.991104,77.56897,GSM,1,1000,6
17.396164,78.50893,GSM,1,1000,72
26.213036,78.182487,GSM,0,1000,8
22.577590942383,88.435134887695,UMTS,2,1000,1
14.01237487793,75.441055297852,GSM,1,1000,1
25.847396850586,75.51383972168,UMTS,0,1000,1
19.220405,72.818835,UMTS,3,1000,8
14.087905883789,75.498733520508,GSM,1,1000,1
11.279525756836,75.784378051758,LTE,1,1000,1
22.755432,81.899643,GSM,2,1000,2
17.40852355957,78.438949584961,UMTS,1,1000,1
19.252854,73.043289,GSM,3,1880,3
21.032638549805,75.78987121582,GSM,3,1000,1
13.063430786133,80.275039672852,UMTS,1,1000,3
19.094533,73.01033,GSM,3,1000,7
22.547378540039,88.36784362793,UMTS,2,1000,1
16.296048,80.43132,UMTS,1,1000,25
12.908248901367,77.549057006836,UMTS,1,1000,2
22.512703,88.360634,UMTS,2,1000,8
28.301467895508,77.738571166992,GSM,0,1000,1
30.894241333008,75.884628295898,UMTS,0,1000,1
19.112735,72.82638,UMTS,3,1000,97
26.904830932617,80.945205688477,GSM,0,1000,5
19.072952,72.880554,LTE,3,1000,2
28.732681274414,77.181015014648,GSM,0,1000,1
10.661544799805,79.457931518555,UMTS,1,1000,1
13.074417,80.224686,UMTS,1,1000,3
10.712356567383,76.696243286133,GSM,1,1000,1
13.06755065918,77.49137878418,UMTS,1,1000,1
10.77278137207,76.465530395508,GSM,1,1000,1
15.381546020508,76.038436889648,GSM,1,1000,1
30.336685180664,78.055801391602,UMTS,0,1000,1
28.521194458008,77.387008666992,UMTS,0,1000,1
27.188766,75.726109,GSM,0,1000,2
19.460220336914,72.804336547852,UMTS,3,1000,1
17.469807,78.473797,GSM,1,1000,8
8.3173370361328,77.235946655273,UMTS,1,1000,1
31.639938354492,74.927444458008,UMTS,0,1000,1
12.959061,77.55558,LTE,1,1000,4
10.022964477539,76.369400024414,GSM,1,1000,1
17.710647583008,83.176803588867,GSM,2,1000,2
23.332901000977,75.037307739258,GSM,3,1000,2
26.465044,76.657127,GSM,0,13262,4
26.896591186523,75.81184387207,UMTS,0,1000,1
28.622817993164,77.270278930664,GSM,0,1000,1
11.074905395508,77.038192749023,LTE,1,1000,1
26.431045532227,80.323104858398,UMTS,0,1000,1
28.53630065918,77.347183227539,UMTS,0,1000,1
15.351333618164,76.244430541992,GSM,1,1000,1
11.686019897461,78.143692016602,GSM,1,1000,8
13.943024,75.556412,UMTS,1,1000,2
28.427810668945,76.91047668457,GSM,0,1000,1
19.754104614258,74.623947143555,GSM,3,1000,1
19.038467,72.852707,UMTS,3,1000,9
12.770919799805,79.868545532227,GSM,1,1000,1
25.620803833008,74.445419311523,UMTS,0,1000,2
19.929885864258,72.743911743164,GSM,3,1000,1
19.232769,73.031788,GSM,3,1000,8
27.818069458008,78.650436401367,GSM,0,1000,1
18.994674682617,72.82356262207,UMTS,3,1000,1
16.607894897461,74.483871459961,GSM,3,1000,1
28.709335327148,77.145309448242,UMTS,0,1000,1
28.694229125977,77.099990844727,UMTS,0,1000,1
27.696533,76.720276,GSM,0,1000,2
30.497361,76.602172,GSM,0,1581,2
22.307621,73.125305,LTE,3,1000,2
26.916504,80.950012,GSM,0,1000,2
13.033218383789,80.229721069336,GSM,1,1000,3
22.335891723633,87.25959777832,GSM,2,1000,1
8.7073516845703,76.814346313477,UMTS,1,1000,1
26.187973022461,78.178024291992,GSM,0,1000,1
14.336929,77.438736,GSM,1,1000,3
28.694229125977,77.264785766602,GSM,0,1000,2
16.215133666992,77.981643676758,GSM,1,1000,1
29.218826293945,79.529342651367,UMTS,0,1000,1
16.279678344727,74.872512817383,GSM,3,1000,1
28.600845336914,77.351303100586,GSM,0,1000,2
28.574754,78.522716,GSM,0,3081,2
28.615951538086,77.226333618164,LTE,0,1000,1
22.518951,88.360977,UMTS,2,1000,10
23.96598815918,86.818771362305,GSM,2,1000,1
16.054458618164,75.97526550293,GSM,1,1000,1
28.695602,77.212143,UMTS,0,1000,3
12.975540161133,77.697372436523,GSM,1,1000,1
23.071975708008,73.615951538086,UMTS,3,1000,1
17.414016723633,75.846176147461,GSM,3,1000,1
22.478713989258,88.378829956055,GSM,2,1000,1
28.535878,77.283906,GSM,0,1000,13
22.314529,73.141403,UMTS,3,1000,9
30.695114135742,76.855545043945,UMTS,0,1000,1
17.44010925293,78.39225769043,GSM,1,1000,1
10.025883,76.299362,GSM,1,1000,8
28.989143,77.763634,UMTS,0,1000,4
28.976948,79.396731,GSM,0,1000,138
28.783493041992,77.270278930664,GSM,0,1000,1
12.887068,77.681477,UMTS,1,1000,2
16.190414428711,77.34992980957,UMTS,1,1000,1
26.324615,89.44313,GSM,2,1000,2
21.185074,72.838669,LTE,3,1000,2
30.13032,77.292293,GSM,0,1000,133
13.115615844727,80.137710571289,UMTS,1,1000,1
10.949935913086,76.40510559082,GSM,1,1000,1
20.720901489258,73.113327026367,GSM,3,1000,1
28.738174438477,77.062911987305,GSM,0,1000,5
19.033126831055,72.896347045898,UMTS,3,1000,14
28.600845336914,77.413101196289,UMTS,0,1000,2
28.625564575195,77.20573425293,UMTS,0,1000,1
31.240997,76.390686,GSM,0,1000,2
25.446395874023,81.883163452148,GSM,2,1000,1
16.462326049805,81.443710327148,UMTS,1,1000,1
27.693099975586,76.37077331543,GSM,0,1000,1
19.531383,72.780282,GSM,3,35066,11
26.845779418945,75.81184387207,GSM,0,1000,3
31.495742797852,75.336685180664,GSM,0,1000,1
17.429122924805,78.455429077148,UMTS,1,1000,1
25.321426,82.992783,UMTS,2,1000,2
18.740615844727,73.81233215332,UMTS,3,1000,1
22.624282836914,88.41178894043,UMTS,2,1000,1
18.462644,73.773383,LTE,3,1000,6
12.963180541992,77.582015991211,GSM,1,1000,1
12.965927124023,77.617721557617,UMTS,1,1000,2
16.465073,74.349976,GSM,3,1000,2
28.463516235352,77.049179077148,LTE,0,1000,1
27.2509,75.651627,GSM,0,1000,3
10.002365112305,76.336441040039,LTE,1,1000,1
9.6494293212891,76.740188598633,GSM,1,1000,3
27.775497436523,75.057907104492,GSM,0,1000,1
12.947617,77.647018,GSM,1,1000,3
28.623505,77.310104,UMTS,0,1000,4
16.706086,74.229813,GSM,3,1336,2
21.546249389648,70.449142456055,GSM,3,1000,1
22.283707,73.186569,GSM,3,1000,3
11.985397338867,75.552291870117,GSM,1,1000,1
31.146926879883,77.742691040039,GSM,0,1000,1
30.357284545898,78.066787719727,UMTS,0,1000,1
20.92414855957,74.078750610352,GSM,3,1000,1
12.974166870117,77.586135864258,GSM,1,1000,1
28.699722290039,77.123336791992,GSM,0,1000,1
23.541641235352,87.298049926758,UMTS,2,1000,2
11.022720336914,77.001113891602,LTE,1,1000,1
26.201019,78.184204,GSM,0,1000,2
28.797225952148,76.171646118164,GSM,0,1000,1
12.727867,78.364742,LTE,1,1000,6
11.324844360352,75.74592590332,GSM,1,1000,1
9.1495513916016,77.837448120117,GSM,1,1000,1
20.476181,85.897568,UMTS,2,1000,5
28.634491,77.084885,GSM,0,1000,16
12.978286743164,77.664413452148,UMTS,1,1000,1
21.866226196289,79.177780151367,GSM,0,1000,1
19.061965942383,72.83317565918,UMTS,3,1000,1
11.691513061523,75.976638793945,GSM,1,1000,1
16.736784,77.117725,GSM,1,2282,151
31.453170776367,75.866775512695,GSM,0,1000,1
16.757954,78.046774,LTE,1,4925,12
28.718948364258,77.171401977539,GSM,0,1000,1
17.372817993164,78.507614135742,LTE,1,1000,1
31.216319,76.170416,GSM,0,17567,2
12.935371,77.702179,GSM,1,1000,4
13.200138,77.710505,LTE,1,1000,9
23.114547729492,72.640914916992,UMTS,3,1000,1
25.949020385742,79.360427856445,UMTS,0,1000,1
18.323135375977,74.882125854492,GSM,3,1000,1
19.06608581543,73.000717163086,GSM,3,1000,1
23.217544555664,82.200393676758,GSM,2,1000,1
26.755142211914,94.211196899414,UMTS,2,1000,1
19.863334,75.458427,UMTS,3,3088,5
28.462601,76.990585,GSM,0,1000,3
18.590927124023,73.817825317383,UMTS,3,1000,1
13.118362426758,79.901504516602,GSM,1,1000,1
12.92083,77.556854,GSM,1,1000,31
18.393173217773,79.19563293457,GSM,1,1000,1
